path,model,iou,iou_pc1,smooth,artifact,clutter,fg_ratio
007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,dinov2,0.8439716312056738,0.8464285714285714,0.8202259540557861,0.013671875,0.023679368197917938,0.23427535076530612
031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0030_26240.jpg,dinov2,0.6139534883720931,0.33814432989690724,0.7226752042770386,0.00390625,0.023540209978818893,0.1701610331632653
041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0042_41990.jpg,dinov2,0.10891089108910891,0.06790123456790123,0.8348946571350098,0.0,0.013761794194579124,0.03475765306122449
055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,dinov2,0.5185185185185185,0.0910569105691057,0.8064590692520142,0.017578125,0.023328140377998352,0.0548469387755102
066.Western_Gull/Western_Gull_0013_54794.jpg,dinov2,0.14545454545454545,0.0,0.7864729166030884,0.0,0.02375507913529873,0.05229591836734694
066.Western_Gull/Western_Gull_0069_53553.jpg,dinov2,0.7857142857142857,0.39285714285714285,0.7638676166534424,0.01171875,0.04748518764972687,0.13356983418367346
072.Pomarine_Jaeger/Pomarine_Jaeger_0002_61361.jpg,dinov2,0.28859060402684567,0.09772727272727273,0.8489971160888672,0.0078125,0.04682953655719757,0.04083625637755102
091.Mockingbird/Mockingbird_0001_79812.jpg,dinov2,0.6766917293233082,0.3015075376884422,0.7814536094665527,0.0107421875,0.024531478062272072,0.18303571428571427
100.Brown_Pelican/Brown_Pelican_0049_94598.jpg,dinov2,0.4646840148698885,0.4340277777777778,0.8782158493995667,0.001953125,0.004760362673550844,0.11894132653061225
105.Whip_poor_Will/Whip_Poor_Will_0045_796422.jpg,dinov2,0.6792452830188679,0.33088235294117646,0.7955551147460938,0.0107421875,0.027980118989944458,0.17795360331632654
113.Baird_Sparrow/Baird_Sparrow_0015_794573.jpg,dinov2,0.7728531855955678,0.3994910941475827,0.7377136945724487,0.0,0.07500059902667999,0.30996890943877553
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0075_797251.jpg,dinov2,0.5668449197860963,0.19887429643527205,0.8095030784606934,0.0,0.023861268535256386,0.10678411989795919
118.House_Sparrow/House_Sparrow_0098_111073.jpg,dinov2,0.14906832298136646,0.0,0.8402191400527954,0.0,0.023643653839826584,0.06732302295918367
121.Grasshopper_Sparrow/Grasshopper_Sparrow_0117_115983.jpg,dinov2,0.6778115501519757,0.4901098901098901,0.8271750807762146,0.0,0.007393973413854837,0.2180125956632653
125.Lincoln_Sparrow/Lincoln_Sparrow_0033_117303.jpg,dinov2,0.7515923566878981,0.18446601941747573,0.7167050242424011,0.0,0.029761619865894318,0.11645009566326531
127.Savannah_Sparrow/Savannah_Sparrow_0095_119670.jpg,dinov2,0.5845410628019324,0.34277620396600567,0.8126196265220642,0.0,0.01006853487342596,0.11818399234693877
134.Cape_Glossy_Starling/Cape_Glossy_Starling_0025_129341.jpg,dinov2,0.6228070175438597,0.3242009132420091,0.8071649074554443,0.00390625,0.00879791472107172,0.13905054209183673
139.Scarlet_Tanager/Scarlet_Tanager_0025_138712.jpg,dinov2,0.6017699115044248,0.21587301587301588,0.7558919191360474,0.005859375,0.025669369846582413,0.06712372448979592
149.Brown_Thrasher/Brown_Thrasher_0056_155048.jpg,dinov2,0.6654676258992805,0.3291814946619217,0.7692530751228333,0.0068359375,0.023278482258319855,0.19188456632653061
158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0053_797157.jpg,dinov2,0.6809815950920245,0.14847161572052403,0.8039981126785278,0.0029296875,0.018621964380145073,0.10550860969387756
161.Blue_winged_Warbler/Blue_Winged_Warbler_0026_161813.jpg,dinov2,0.5597826086956522,0.30383480825958703,0.7855229377746582,0.0048828125,0.024237671867012978,0.11045121173469388
168.Kentucky_Warbler/Kentucky_Warbler_0022_795882.jpg,dinov2,0.8216867469879519,0.8292682926829268,0.796387791633606,0.0078125,0.04673311114311218,0.34004304846938777
169.Magnolia_Warbler/Magnolia_Warbler_0079_165783.jpg,dinov2,0.6947368421052632,0.34464751958224543,0.7878644466400146,0.01171875,0.017496665939688683,0.13211495535714285
172.Nashville_Warbler/Nashville_Warbler_0005_167103.jpg,dinov2,0.6355140186915887,0.0,0.7212389707565308,0.0390625,0.053659532219171524,0.07025271045918367
172.Nashville_Warbler/Nashville_Warbler_0001_167117.jpg,dinov2,0.5909090909090909,0.2,0.7361907958984375,0.0048828125,0.023531172424554825,0.07615194515306123
180.Wilson_Warbler/Wilson_Warbler_0067_175261.jpg,dinov2,0.6754385964912281,0.234375,0.7374429702758789,0.0,0.024197610095143318,0.1617705676020408
189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0032_181587.jpg,dinov2,0.45871559633027525,0.08626760563380281,0.8248997926712036,0.0048828125,0.0276721753180027,0.04723373724489796
189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0070_181182.jpg,dinov2,0.7241379310344828,0.01303538175046555,0.7670727372169495,0.0107421875,0.025644369423389435,0.12205038265306123
200.Common_Yellowthroat/Common_Yellowthroat_0099_190531.jpg,dinov2,0.21621621621621623,0.09803921568627451,0.7736653089523315,0.0126953125,0.02143312618136406,0.04125478316326531
200.Common_Yellowthroat/Common_Yellowthroat_0029_190403.jpg,dinov2,0.6453488372093024,0.30919220055710306,0.8209501504898071,0.0048828125,0.010169001296162605,0.10696348852040816
007.Parakeet_Auklet/Parakeet_Auklet_0017_795924.jpg,dinov2_reg4,0.7959866220735786,0.8040540540540541,0.8400906324386597,0.064453125,0.023679368197917938,0.23427535076530612
031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0030_26240.jpg,dinov2_reg4,0.5963302752293578,0.6074766355140186,0.7895164489746094,0.0185546875,0.023540209978818893,0.1701610331632653
041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0042_41990.jpg,dinov2_reg4,0.11,0.0,0.8625180721282959,0.0,0.013761794194579124,0.03475765306122449
055.Evening_Grosbeak/Evening_Grosbeak_0141_37398.jpg,dinov2_reg4,0.3522012578616352,0.0,0.8521007895469666,0.0703125,0.023328140377998352,0.0548469387755102
066.Western_Gull/Western_Gull_0013_54794.jpg,dinov2_reg4,0.1568627450980392,0.0,0.8366022109985352,0.0,0.02375507913529873,0.05229591836734694
066.Western_Gull/Western_Gull_0069_53553.jpg,dinov2_reg4,0.673469387755102,0.3333333333333333,0.8001828789710999,0.0048828125,0.04748518764972687,0.13356983418367346
072.Pomarine_Jaeger/Pomarine_Jaeger_0002_61361.jpg,dinov2_reg4,0.30714285714285716,0.2945205479452055,0.8915728330612183,0.0,0.04682953655719757,0.04083625637755102
091.Mockingbird/Mockingbird_0001_79812.jpg,dinov2_reg4,0.6498194945848376,0.6451612903225806,0.8363113403320312,0.0,0.024531478062272072,0.18303571428571427
100.Brown_Pelican/Brown_Pelican_0049_94598.jpg,dinov2_reg4,0.423728813559322,0.40584415584415584,0.9085882902145386,0.0,0.004760362673550844,0.11894132653061225
105.Whip_poor_Will/Whip_Poor_Will_0045_796422.jpg,dinov2_reg4,0.6741573033707865,0.7929515418502202,0.8485456705093384,0.0,0.027980118989944458,0.17795360331632654
113.Baird_Sparrow/Baird_Sparrow_0015_794573.jpg,dinov2_reg4,0.7263427109974424,0.4077922077922078,0.7875098586082458,0.0,0.07500059902667999,0.30996890943877553
117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0075_797251.jpg,dinov2_reg4,0.5638297872340425,0.20267686424474188,0.8526046276092529,0.0,0.023861268535256386,0.10678411989795919
118.House_Sparrow/House_Sparrow_0098_111073.jpg,dinov2_reg4,0.16551724137931034,0.0,0.8695780038833618,0.0,0.023643653839826584,0.06732302295918367
121.Grasshopper_Sparrow/Grasshopper_Sparrow_0117_115983.jpg,dinov2_reg4,0.6306818181818182,0.4816414686825054,0.8531334400177002,0.005859375,0.007393973413854837,0.2180125956632653
125.Lincoln_Sparrow/Lincoln_Sparrow_0033_117303.jpg,dinov2_reg4,0.7345679012345679,0.2708803611738149,0.7675804495811462,0.064453125,0.029761619865894318,0.11645009566326531
